timestamp,util_gpu,util_mem,mem_used_mb,mem_total_mb,power_w,temp_c
2026-01-05 10:04:50,0,0,3515,81559,119.86,32
2026-01-05 10:05:00,0,0,3515,81559,119.78,32
2026-01-05 10:05:10,0,0,3515,81559,118.86,32
2026-01-05 10:05:20,0,0,3515,81559,118.86,32
2026-01-05 10:05:30,0,0,3515,81559,118.41,32
2026-01-05 10:05:40,0,0,3515,81559,119.08,32
2026-01-05 10:05:50,0,0,3515,81559,118.54,32
2026-01-05 10:06:00,0,0,3515,81559,119.05,32
2026-01-05 10:06:10,0,0,3515,81559,119.09,32
2026-01-05 10:06:20,0,0,3515,81559,118.79,32
2026-01-05 10:06:30,0,0,3515,81559,118.96,32
2026-01-05 10:06:40,0,0,3515,81559,118.51,32
2026-01-05 10:06:50,0,0,3515,81559,118.50,32
2026-01-05 10:07:00,0,0,3515,81559,118.67,32
2026-01-05 10:07:10,0,0,3515,81559,118.62,32
2026-01-05 10:07:20,0,0,3515,81559,118.33,32
2026-01-05 10:07:30,12,4,3515,81559,124.64,38
2026-01-05 10:07:40,0,0,3515,81559,117.77,32
2026-01-05 10:07:50,0,0,3515,81559,118.62,32
2026-01-05 10:08:00,0,0,3515,81559,119.11,32
2026-01-05 10:08:10,0,0,3515,81559,118.79,32
2026-01-05 10:08:20,0,0,3515,81559,118.53,32
2026-01-05 10:08:30,0,0,3515,81559,119.94,32
2026-01-05 10:08:40,0,0,3515,81559,118.04,32
2026-01-05 10:08:50,0,0,3515,81559,118.86,32
2026-01-05 10:09:01,0,0,3515,81559,119.09,34
2026-01-05 10:09:11,0,0,3515,81559,118.74,32
2026-01-05 10:09:21,0,0,3515,81559,118.00,32
2026-01-05 10:09:31,0,0,3515,81559,164.52,34
2026-01-05 10:09:41,0,0,3515,81559,119.92,32
2026-01-05 10:09:51,0,0,3515,81559,119.96,32
2026-01-05 10:10:01,0,0,3515,81559,165.52,33
2026-01-05 10:10:11,0,0,3515,81559,119.89,32
2026-01-05 10:10:21,0,0,3515,81559,118.61,32
2026-01-05 10:10:31,0,0,3515,81559,163.61,33
2026-01-05 10:10:41,0,0,3515,81559,117.79,32
2026-01-05 10:10:51,0,0,3515,81559,119.01,32
2026-01-05 10:11:01,0,0,3515,81559,164.59,33
2026-01-05 10:11:11,0,0,3515,81559,118.83,32
2026-01-05 10:11:21,0,0,3515,81559,118.41,32
2026-01-05 10:11:31,0,0,3515,81559,164.57,32
2026-01-05 10:11:41,0,0,3515,81559,119.89,32
2026-01-05 10:11:51,0,0,3515,81559,118.48,32
2026-01-05 10:12:01,0,0,3515,81559,145.53,32
2026-01-05 10:12:11,0,0,3515,81559,119.89,32
2026-01-05 10:12:21,0,0,3515,81559,118.56,32
2026-01-05 10:12:31,0,0,3515,81559,142.11,32
2026-01-05 10:12:41,0,0,3515,81559,118.52,32
2026-01-05 10:12:51,0,0,3515,81559,119.06,32
2026-01-05 10:13:01,0,0,3515,81559,120.39,32
2026-01-05 10:13:11,0,0,3515,81559,119.33,32
2026-01-05 10:13:22,0,0,3515,81559,119.27,32
2026-01-05 10:13:32,0,0,3515,81559,119.13,32
2026-01-05 10:13:42,0,0,3515,81559,118.50,32
2026-01-05 10:13:52,0,0,3515,81559,118.51,32
2026-01-05 10:14:02,0,0,3515,81559,119.95,32
2026-01-05 10:14:12,0,0,3515,81559,118.99,32
2026-01-05 10:14:22,0,0,3515,81559,119.14,32
2026-01-05 10:14:32,0,0,3515,81559,118.65,32
2026-01-05 10:14:42,0,0,3515,81559,119.08,32
2026-01-05 10:14:52,0,0,3515,81559,119.84,32
2026-01-05 10:15:02,0,0,3515,81559,119.93,32
2026-01-05 10:15:12,0,0,3515,81559,120.00,32
2026-01-05 10:15:22,0,0,3515,81559,119.95,32
2026-01-05 10:15:32,0,0,3515,81559,118.63,32
2026-01-05 10:15:42,0,0,3515,81559,117.92,32
2026-01-05 10:15:52,0,0,3515,81559,118.49,37
2026-01-05 10:16:02,0,0,3515,81559,117.92,32
2026-01-05 10:16:12,0,0,3515,81559,118.94,32
2026-01-05 10:16:22,22,7,3515,81559,164.94,34
2026-01-05 10:16:32,0,0,3515,81559,117.84,32
2026-01-05 10:16:42,0,0,3515,81559,117.85,32
2026-01-05 10:16:52,0,0,3515,81559,166.69,32
2026-01-05 10:17:02,0,0,3515,81559,119.08,32
2026-01-05 10:17:12,0,0,3515,81559,118.86,32
2026-01-05 10:17:22,0,0,3515,81559,164.95,32
2026-01-05 10:17:32,0,0,3515,81559,118.67,32
2026-01-05 10:17:43,0,0,3515,81559,118.97,32
2026-01-05 10:17:53,0,0,3515,81559,163.66,32
2026-01-05 10:18:03,0,0,3515,81559,119.02,32
2026-01-05 10:18:13,0,0,3515,81559,118.75,32
2026-01-05 10:18:23,0,0,3515,81559,165.54,32
2026-01-05 10:18:33,0,0,3515,81559,118.90,32
2026-01-05 10:18:43,0,0,3515,81559,117.76,32
2026-01-05 10:18:53,0,0,3515,81559,165.47,32
2026-01-05 10:19:03,0,0,3515,81559,118.97,32
2026-01-05 10:19:13,0,0,3515,81559,118.96,32
2026-01-05 10:19:23,0,0,3515,81559,166.13,32
2026-01-05 10:19:33,0,0,3515,81559,119.03,32
2026-01-05 10:19:43,0,0,3515,81559,118.36,32
2026-01-05 10:19:53,0,0,3515,81559,149.74,32
2026-01-05 10:20:03,0,0,3515,81559,119.89,32
2026-01-05 10:20:13,0,0,3515,81559,118.35,32
2026-01-05 10:20:23,0,0,3515,81559,118.95,32
2026-01-05 10:20:33,0,0,3515,81559,118.50,32
2026-01-05 10:20:43,0,0,3515,81559,119.87,32
2026-01-05 10:20:53,0,0,3515,81559,118.80,32
2026-01-05 10:21:03,0,0,3515,81559,118.48,32
2026-01-05 10:21:13,0,0,3515,81559,117.72,32
2026-01-05 10:21:23,0,0,3515,81559,118.70,32
2026-01-05 10:21:33,0,0,3515,81559,118.34,32
2026-01-05 10:21:44,0,0,3515,81559,118.41,32
2026-01-05 10:21:54,0,0,3515,81559,118.65,32
2026-01-05 10:22:04,0,0,3515,81559,117.82,32
2026-01-05 10:22:14,0,0,3515,81559,118.33,32
2026-01-05 10:22:24,0,0,3515,81559,118.92,32
2026-01-05 10:22:34,0,0,3515,81559,118.68,32
2026-01-05 10:22:44,0,0,3515,81559,118.63,32
2026-01-05 10:22:54,0,0,3515,81559,119.01,32
2026-01-05 10:23:04,0,0,3515,81559,119.18,32
2026-01-05 10:23:14,0,0,3515,81559,122.76,32
2026-01-05 10:23:24,0,0,3515,81559,118.43,32
2026-01-05 10:23:34,0,0,3515,81559,118.92,32
2026-01-05 10:23:44,0,0,3515,81559,119.79,32
2026-01-05 10:23:54,0,0,3515,81559,118.73,32
2026-01-05 10:24:04,0,0,3515,81559,118.31,32
2026-01-05 10:24:14,0,0,3515,81559,119.86,32
2026-01-05 10:24:24,0,0,3515,81559,119.83,32
2026-01-05 10:24:34,0,0,3515,81559,119.02,32
2026-01-05 10:24:44,0,0,3515,81559,117.71,32
2026-01-05 10:24:54,0,0,3515,81559,118.62,32
2026-01-05 10:25:04,0,0,3515,81559,118.62,32
2026-01-05 10:25:14,0,0,3515,81559,118.49,32
2026-01-05 10:25:24,0,0,3515,81559,118.52,32
2026-01-05 10:25:34,0,0,3515,81559,117.74,32
2026-01-05 10:25:44,0,0,3515,81559,129.20,32
2026-01-05 10:25:54,0,0,3515,81559,117.89,32
2026-01-05 10:26:04,0,0,3515,81559,118.58,32
2026-01-05 10:26:14,0,0,3515,81559,164.12,34
2026-01-05 10:26:24,0,0,3515,81559,117.78,32
2026-01-05 10:26:35,0,0,3515,81559,118.75,32
2026-01-05 10:26:45,33,11,3515,81559,164.13,33
2026-01-05 10:26:55,0,0,3515,81559,118.48,32
2026-01-05 10:27:05,0,0,3515,81559,119.80,32
2026-01-05 10:27:15,0,0,3515,81559,167.28,33
2026-01-05 10:27:25,0,0,3515,81559,119.96,32
2026-01-05 10:27:35,0,0,3515,81559,118.46,32
2026-01-05 10:27:45,0,0,3515,81559,163.98,32
2026-01-05 10:27:55,0,0,3515,81559,118.41,32
2026-01-05 10:28:05,0,0,3515,81559,119.05,32
2026-01-05 10:28:15,0,0,3515,81559,164.30,32
2026-01-05 10:28:25,0,0,3515,81559,118.81,32
2026-01-05 10:28:35,0,0,3515,81559,118.41,32
2026-01-05 10:28:45,0,0,3515,81559,164.84,32
2026-01-05 10:28:55,0,0,3515,81559,118.28,32
2026-01-05 10:29:05,0,0,3515,81559,118.39,32
2026-01-05 10:29:15,0,0,3515,81559,164.51,32
2026-01-05 10:29:25,0,0,3515,81559,118.53,32
2026-01-05 10:29:35,0,0,3515,81559,118.79,32
2026-01-05 10:29:45,0,0,3515,81559,165.99,32
2026-01-05 10:29:55,0,0,3515,81559,119.76,32
2026-01-05 10:30:05,0,0,3515,81559,119.74,32
2026-01-05 10:30:15,0,0,3515,81559,165.06,32
2026-01-05 10:30:25,0,0,3515,81559,118.35,32
2026-01-05 10:30:35,0,0,3515,81559,119.04,32
2026-01-05 10:30:45,0,0,3515,81559,119.91,32
2026-01-05 10:30:56,0,0,3515,81559,118.83,32
2026-01-05 10:31:06,0,0,3515,81559,118.44,32
2026-01-05 10:31:16,0,0,3515,81559,118.56,32
2026-01-05 10:31:26,0,0,3515,81559,117.70,32
2026-01-05 10:31:36,0,0,3515,81559,119.71,32
2026-01-05 10:31:46,0,0,3515,81559,118.67,32
2026-01-05 10:31:56,0,0,3515,81559,117.79,32
2026-01-05 10:32:06,0,0,3515,81559,119.72,32
2026-01-05 10:32:16,0,0,3515,81559,118.91,32
2026-01-05 10:32:26,0,0,3515,81559,118.51,32
2026-01-05 10:32:36,0,0,3515,81559,119.75,32
2026-01-05 10:32:46,0,0,3515,81559,117.75,32
2026-01-05 10:32:56,0,0,3515,81559,118.42,32
2026-01-05 10:33:06,0,0,3515,81559,121.06,32
2026-01-05 10:33:16,0,0,3515,81559,117.07,32
2026-01-05 10:33:26,0,0,3515,81559,117.15,32
2026-01-05 10:33:36,0,0,3515,81559,119.83,32
2026-01-05 10:33:46,0,0,3515,81559,117.74,32
2026-01-05 10:33:56,0,0,3515,81559,119.77,32
2026-01-05 10:34:06,0,0,3515,81559,117.78,32
2026-01-05 10:34:16,0,0,3515,81559,118.68,32
2026-01-05 10:34:26,0,0,3515,81559,117.74,32
2026-01-05 10:34:36,72,24,3515,81559,167.07,33
2026-01-05 10:34:46,0,0,3515,81559,117.81,32
2026-01-05 10:34:56,0,0,3515,81559,119.82,32
2026-01-05 10:35:06,0,0,3515,81559,162.53,32
2026-01-05 10:35:16,0,0,3515,81559,119.75,32
2026-01-05 10:35:26,0,0,3515,81559,118.38,32
2026-01-05 10:35:36,0,0,3515,81559,163.91,32
2026-01-05 10:35:47,0,0,3515,81559,117.90,32
2026-01-05 10:35:57,0,0,3515,81559,117.80,32
2026-01-05 10:36:07,0,0,3515,81559,163.97,32
2026-01-05 10:36:17,0,0,3515,81559,118.35,32
2026-01-05 10:36:27,0,0,3515,81559,119.11,32
2026-01-05 10:36:37,0,0,3515,81559,164.73,32
2026-01-05 10:36:47,0,0,3515,81559,118.67,32
2026-01-05 10:36:57,0,0,3515,81559,118.62,32
2026-01-05 10:37:07,0,0,3515,81559,118.48,32
2026-01-05 10:37:17,0,0,3515,81559,118.63,32
2026-01-05 10:37:27,0,0,3515,81559,122.83,32
2026-01-05 10:37:37,0,0,3515,81559,118.54,32
2026-01-05 10:37:47,0,0,3515,81559,117.81,32
2026-01-05 10:37:57,0,0,3515,81559,118.73,32
2026-01-05 10:38:07,0,0,3515,81559,118.51,32
2026-01-05 10:38:17,0,0,3515,81559,119.87,32
2026-01-05 10:38:27,0,0,3515,81559,117.73,32
2026-01-05 10:38:37,0,0,3515,81559,117.34,32
2026-01-05 10:38:47,0,0,3515,81559,117.25,32
2026-01-05 10:38:57,0,0,3515,81559,118.54,32
2026-01-05 10:39:07,0,0,3515,81559,118.83,32
2026-01-05 10:39:17,0,0,3515,81559,118.32,32
2026-01-05 10:39:27,0,0,3515,81559,118.32,32
2026-01-05 10:39:37,0,0,3515,81559,119.67,32
2026-01-05 10:39:47,0,0,3515,81559,119.77,32
2026-01-05 10:39:57,0,0,3515,81559,119.73,32
2026-01-05 10:40:07,0,0,3515,81559,118.65,32
2026-01-05 10:40:18,0,0,3515,81559,118.19,32
2026-01-05 10:40:28,0,0,3515,81559,117.67,32
2026-01-05 10:40:38,0,0,3515,81559,118.32,32
2026-01-05 10:40:48,0,0,3515,81559,118.45,32
2026-01-05 10:40:58,3,1,3515,81559,162.01,37
2026-01-05 10:41:08,0,0,3515,81559,118.64,32
2026-01-05 10:41:18,0,0,3515,81559,117.76,32
2026-01-05 10:41:28,0,0,3515,81559,163.88,32
2026-01-05 10:41:38,0,0,3515,81559,118.50,32
2026-01-05 10:41:48,0,0,3515,81559,118.74,32
2026-01-05 10:41:58,0,0,3515,81559,163.63,32
2026-01-05 10:42:08,0,0,3515,81559,117.73,32
2026-01-05 10:42:18,0,0,3515,81559,119.81,32
2026-01-05 10:42:28,0,0,3515,81559,164.81,32
2026-01-05 10:42:38,0,0,3515,81559,118.33,32
2026-01-05 10:42:48,0,0,3515,81559,117.61,32
2026-01-05 10:42:58,0,0,3515,81559,163.62,32
2026-01-05 10:43:08,0,0,3515,81559,118.77,32
2026-01-05 10:43:18,0,0,3515,81559,118.51,32
2026-01-05 10:43:28,0,0,3515,81559,164.94,32
2026-01-05 10:43:38,0,0,3515,81559,118.83,32
2026-01-05 10:43:48,0,0,3515,81559,118.41,32
2026-01-05 10:43:58,0,0,3515,81559,166.20,33
2026-01-05 10:44:08,0,0,3515,81559,117.82,32
2026-01-05 10:44:18,0,0,3515,81559,117.90,32
2026-01-05 10:44:29,0,0,3515,81559,163.66,32
2026-01-05 10:44:39,0,0,3515,81559,118.53,32
2026-01-05 10:44:49,0,0,3515,81559,118.73,32
2026-01-05 10:44:59,0,0,3515,81559,166.37,32
2026-01-05 10:45:09,0,0,3515,81559,119.75,32
2026-01-05 10:45:19,0,0,3515,81559,119.75,32
2026-01-05 10:45:29,0,0,3515,81559,118.80,32
2026-01-05 10:45:39,0,0,3515,81559,119.69,32
2026-01-05 10:45:49,0,0,3515,81559,119.68,32
2026-01-05 10:45:59,0,0,3515,81559,118.98,32
2026-01-05 10:46:09,0,0,3515,81559,119.00,32
2026-01-05 10:46:19,0,0,3515,81559,118.56,32
2026-01-05 10:46:29,0,0,3515,81559,118.63,32
2026-01-05 10:46:39,0,0,3515,81559,117.67,32
2026-01-05 10:46:49,0,0,3515,81559,118.39,32
2026-01-05 10:46:59,0,0,3515,81559,118.59,32
2026-01-05 10:47:09,0,0,3515,81559,119.68,32
2026-01-05 10:47:19,0,0,3515,81559,119.72,32
2026-01-05 10:47:29,0,0,3515,81559,119.60,32
2026-01-05 10:47:39,0,0,3515,81559,119.67,32
2026-01-05 10:47:49,0,0,3515,81559,118.23,32
2026-01-05 10:47:59,0,0,3515,81559,119.07,32
2026-01-05 10:48:09,0,0,3515,81559,119.65,32
2026-01-05 10:48:19,0,0,3515,81559,124.13,38
2026-01-05 10:48:29,0,0,3515,81559,118.97,32
2026-01-05 10:48:39,0,0,3515,81559,118.90,32
2026-01-05 10:48:49,0,0,3515,81559,119.65,32
2026-01-05 10:48:59,0,0,3515,81559,118.49,32
2026-01-05 10:49:09,0,0,3515,81559,118.83,32
2026-01-05 10:49:20,0,0,3515,81559,118.95,32
2026-01-05 10:49:30,0,0,3515,81559,117.63,32
2026-01-05 10:49:40,0,0,3515,81559,118.66,32
2026-01-05 10:49:50,0,0,3515,81559,163.29,32
2026-01-05 10:50:00,0,0,3515,81559,117.78,32
2026-01-05 10:50:10,0,0,3515,81559,118.80,32
2026-01-05 10:50:20,0,0,3515,81559,164.75,32
2026-01-05 10:50:30,0,0,3515,81559,117.60,32
2026-01-05 10:50:40,0,0,3515,81559,118.25,32
2026-01-05 10:50:50,0,0,3515,81559,117.96,32
2026-01-05 10:51:00,0,0,3515,81559,117.87,32
2026-01-05 10:51:10,0,0,3515,81559,118.47,32
2026-01-05 10:51:20,0,0,3515,81559,118.47,32
2026-01-05 10:51:30,0,0,3515,81559,117.65,32
2026-01-05 10:51:40,0,0,3515,81559,118.30,32
2026-01-05 10:51:50,0,0,3515,81559,118.62,32
2026-01-05 10:52:00,0,0,3515,81559,117.59,32
2026-01-05 10:52:10,0,0,3515,81559,117.63,32
2026-01-05 10:52:20,0,0,3515,81559,118.35,32
2026-01-05 10:52:30,0,0,3515,81559,119.08,32
2026-01-05 10:52:40,0,0,3515,81559,117.62,32
2026-01-05 10:52:50,0,0,3515,81559,117.73,32
2026-01-05 10:53:00,0,0,3515,81559,119.02,32
2026-01-05 10:53:10,0,0,3515,81559,119.64,32
2026-01-05 10:53:20,0,0,3515,81559,119.66,32
2026-01-05 10:53:30,0,0,3515,81559,118.96,32
2026-01-05 10:53:40,0,0,3515,81559,119.68,32
2026-01-05 10:53:50,0,0,3515,81559,119.74,32
2026-01-05 10:54:00,0,0,3515,81559,119.61,32
2026-01-05 10:54:10,0,0,3515,81559,117.71,32
2026-01-05 10:54:21,0,0,3515,81559,118.53,32
2026-01-05 10:54:31,0,0,3515,81559,119.70,32
2026-01-05 10:54:41,0,0,3515,81559,118.21,32
2026-01-05 10:54:51,0,0,3515,81559,117.77,32
2026-01-05 10:55:01,0,0,3515,81559,118.95,32
2026-01-05 10:55:11,0,0,3515,81559,118.52,32
2026-01-05 10:55:21,0,0,3515,81559,118.63,32
2026-01-05 10:55:31,0,0,3515,81559,118.51,32
2026-01-05 10:55:41,0,0,3515,81559,118.62,32
2026-01-05 10:55:51,0,0,3515,81559,118.41,32
2026-01-05 10:56:01,0,0,3515,81559,118.34,32
2026-01-05 10:56:11,0,0,3515,81559,118.51,32
2026-01-05 10:56:21,0,0,3515,81559,119.68,32
2026-01-05 10:56:31,0,0,3515,81559,117.64,32
2026-01-05 10:56:41,0,0,3515,81559,117.73,32
2026-01-05 10:56:51,0,0,3515,81559,118.38,32
2026-01-05 10:57:01,0,0,3515,81559,118.43,32
2026-01-05 10:57:11,0,0,3515,81559,118.90,32
2026-01-05 10:57:21,0,0,3515,81559,118.51,32
2026-01-05 10:57:31,0,0,3515,81559,118.62,32
2026-01-05 10:57:41,0,0,3515,81559,117.62,32
2026-01-05 10:57:51,0,0,3515,81559,118.54,32
2026-01-05 10:58:01,0,0,3515,81559,117.69,32
2026-01-05 10:58:11,0,0,3515,81559,118.80,32
2026-01-05 10:58:21,0,0,3515,81559,119.72,32
2026-01-05 10:58:31,0,0,3515,81559,118.89,32
2026-01-05 10:58:41,0,0,3515,81559,118.25,32
2026-01-05 10:58:51,0,0,3515,81559,117.64,32
2026-01-05 10:59:02,0,0,3515,81559,117.64,32
2026-01-05 10:59:12,0,0,3515,81559,117.63,32
2026-01-05 10:59:22,0,0,3515,81559,119.72,32
2026-01-05 10:59:32,0,0,3515,81559,118.37,32
2026-01-05 10:59:42,0,0,3515,81559,118.43,32
2026-01-05 10:59:52,0,0,3515,81559,118.35,32
2026-01-05 11:00:02,0,0,3515,81559,118.34,32
2026-01-05 11:00:12,0,0,3515,81559,118.19,32
2026-01-05 11:00:22,0,0,3515,81559,118.38,32
2026-01-05 11:00:32,0,0,3515,81559,117.66,32
2026-01-05 11:00:42,0,0,3515,81559,118.72,32
2026-01-05 11:00:52,0,0,3515,81559,118.25,32
2026-01-05 11:01:02,0,0,3515,81559,118.36,32
2026-01-05 11:01:12,0,0,3515,81559,118.33,32
2026-01-05 11:01:22,0,0,3515,81559,118.28,32
2026-01-05 11:01:32,0,0,3515,81559,117.82,32
2026-01-05 11:01:42,80,26,3515,81559,150.12,40
2026-01-05 11:01:52,0,0,3515,81559,117.67,32
2026-01-05 11:02:02,0,0,3515,81559,118.28,32
2026-01-05 11:02:12,24,8,3515,81559,166.41,33
2026-01-05 11:02:22,0,0,3515,81559,117.69,32
2026-01-05 11:02:32,0,0,3515,81559,118.21,32
2026-01-05 11:02:42,0,0,3515,81559,163.65,33
2026-01-05 11:02:52,0,0,3515,81559,119.67,32
2026-01-05 11:03:02,0,0,3515,81559,118.20,31
2026-01-05 11:03:12,0,0,3515,81559,164.32,32
2026-01-05 11:03:22,0,0,3515,81559,118.17,31
2026-01-05 11:03:33,0,0,3515,81559,118.25,31
2026-01-05 11:03:43,0,0,3515,81559,164.76,32
2026-01-05 11:03:53,0,0,3515,81559,117.59,31
2026-01-05 11:04:03,0,0,3515,81559,117.66,31
2026-01-05 11:04:13,0,0,3515,81559,163.35,32
2026-01-05 11:04:23,0,0,3515,81559,118.22,31
2026-01-05 11:04:33,0,0,3515,81559,118.74,32
2026-01-05 11:04:43,0,0,3515,81559,163.12,32
2026-01-05 11:04:53,0,0,3515,81559,117.62,32
2026-01-05 11:05:03,0,0,3515,81559,119.61,32
2026-01-05 11:05:13,0,0,3515,81559,118.31,32
2026-01-05 11:05:23,0,0,3515,81559,118.25,32
2026-01-05 11:05:33,0,0,3515,81559,118.64,32
2026-01-05 11:05:43,0,0,3515,81559,142.29,32
2026-01-05 11:05:53,0,0,3515,81559,118.84,32
2026-01-05 11:06:03,0,0,3515,81559,118.75,32
2026-01-05 11:06:13,0,0,3515,81559,119.92,32
2026-01-05 11:06:23,0,0,3515,81559,119.68,32
2026-01-05 11:06:33,0,0,3515,81559,118.88,32
2026-01-05 11:06:43,0,0,3515,81559,118.62,32
2026-01-05 11:06:53,0,0,3515,81559,118.57,32
2026-01-05 11:07:03,0,0,3515,81559,118.36,32
2026-01-05 11:07:13,0,0,3515,81559,119.07,32
2026-01-05 11:07:23,0,0,3515,81559,119.70,32
2026-01-05 11:07:33,0,0,3515,81559,117.64,32
2026-01-05 11:07:43,0,0,3515,81559,118.34,32
2026-01-05 11:07:53,0,0,3515,81559,118.91,32
2026-01-05 11:08:04,0,0,3515,81559,118.51,32
2026-01-05 11:08:14,0,0,3515,81559,119.74,32
2026-01-05 11:08:24,0,0,3515,81559,119.64,32
2026-01-05 11:08:34,0,0,3515,81559,119.72,32
2026-01-05 11:08:44,0,0,3515,81559,119.65,32
2026-01-05 11:08:54,0,0,3515,81559,118.81,32
2026-01-05 11:09:04,0,0,3515,81559,118.33,32
2026-01-05 11:09:14,0,0,3515,81559,117.67,32
2026-01-05 11:09:24,0,0,3515,81559,119.69,32
2026-01-05 11:09:34,0,0,3515,81559,119.64,36
2026-01-05 11:09:44,0,0,3515,81559,118.70,32
2026-01-05 11:09:54,0,0,3515,81559,118.29,32
2026-01-05 11:10:04,28,9,3515,81559,160.78,36
2026-01-05 11:10:14,0,0,3515,81559,118.42,32
2026-01-05 11:10:24,0,0,3515,81559,118.34,32
2026-01-05 11:10:34,0,0,3515,81559,122.48,38
2026-01-05 11:10:44,0,0,3515,81559,119.76,32
2026-01-05 11:10:54,0,0,3515,81559,118.32,32
2026-01-05 11:11:04,89,29,3515,81559,154.03,40
2026-01-05 11:11:14,0,0,3515,81559,118.34,32
2026-01-05 11:11:24,0,0,3515,81559,118.33,32
2026-01-05 11:11:34,0,0,3515,81559,145.59,40
2026-01-05 11:11:44,0,0,3515,81559,119.86,32
2026-01-05 11:11:54,0,0,3515,81559,119.75,32
2026-01-05 11:12:04,23,8,3515,81559,162.87,34
2026-01-05 11:12:14,0,0,3515,81559,118.62,32
2026-01-05 11:12:24,0,0,3515,81559,117.74,32
2026-01-05 11:12:35,0,0,3515,81559,165.39,32
2026-01-05 11:12:45,0,0,3515,81559,118.28,32
2026-01-05 11:12:55,0,0,3515,81559,119.75,32
2026-01-05 11:13:05,0,0,3515,81559,165.90,32
2026-01-05 11:13:15,0,0,3515,81559,118.27,32
2026-01-05 11:13:25,0,0,3515,81559,119.64,32
2026-01-05 11:13:35,0,0,3515,81559,148.79,32
2026-01-05 11:13:45,0,0,3515,81559,119.69,32
2026-01-05 11:13:55,0,0,3515,81559,118.23,32
2026-01-05 11:14:05,0,0,3515,81559,118.61,32
2026-01-05 11:14:15,0,0,3515,81559,118.87,32
2026-01-05 11:14:25,0,0,3515,81559,118.24,31
2026-01-05 11:14:35,0,0,3515,81559,119.53,32
2026-01-05 11:14:45,0,0,3515,81559,119.72,32
2026-01-05 11:14:55,0,0,3515,81559,119.67,32
2026-01-05 11:15:05,0,0,3515,81559,118.28,32
2026-01-05 11:15:15,0,0,3515,81559,118.18,32
2026-01-05 11:15:25,0,0,3515,81559,118.37,31
2026-01-05 11:15:35,0,0,3515,81559,118.66,32
2026-01-05 11:15:45,0,0,3515,81559,117.58,31
2026-01-05 11:15:55,0,0,3515,81559,118.19,31
2026-01-05 11:16:05,0,0,3515,81559,119.76,32
2026-01-05 11:16:15,0,0,3515,81559,119.67,32
2026-01-05 11:16:25,0,0,3515,81559,118.68,32
2026-01-05 11:16:35,0,0,3515,81559,118.52,32
2026-01-05 11:16:45,0,0,3515,81559,118.96,32
2026-01-05 11:16:55,0,0,3515,81559,117.63,32
2026-01-05 11:17:06,0,0,3515,81559,117.74,32
2026-01-05 11:17:16,0,0,3515,81559,118.75,32
2026-01-05 11:17:26,0,0,3515,81559,118.72,32
2026-01-05 11:17:36,0,0,3515,81559,119.77,32
2026-01-05 11:17:46,0,0,3515,81559,119.67,32
2026-01-05 11:17:56,0,0,3515,81559,118.34,32
2026-01-05 11:18:06,0,0,3515,81559,118.34,32
2026-01-05 11:18:16,0,0,3515,81559,117.88,32
2026-01-05 11:18:26,0,0,3515,81559,117.62,32
2026-01-05 11:18:36,0,0,3515,81559,118.72,32
2026-01-05 11:18:46,0,0,3515,81559,117.69,32
2026-01-05 11:18:56,0,0,3515,81559,118.51,32
2026-01-05 11:19:06,0,0,3515,81559,118.38,32
2026-01-05 11:19:16,0,0,3515,81559,118.45,32
2026-01-05 11:19:26,0,0,3515,81559,118.45,32
2026-01-05 11:19:36,0,0,3515,81559,117.77,32
2026-01-05 11:19:46,0,0,3515,81559,118.49,32
2026-01-05 11:19:56,0,0,3515,81559,117.78,32
2026-01-05 11:20:06,0,0,3515,81559,117.82,32
2026-01-05 11:20:16,0,0,3515,81559,117.82,32
2026-01-05 11:20:26,0,0,3515,81559,118.44,32
2026-01-05 11:20:36,0,0,3515,81559,118.44,32
2026-01-05 11:20:46,0,0,3515,81559,118.43,32
2026-01-05 11:20:56,0,0,3515,81559,118.38,32
2026-01-05 11:21:06,0,0,3515,81559,118.46,32
2026-01-05 11:21:17,0,0,3515,81559,119.78,32
2026-01-05 11:21:27,0,0,3515,81559,118.29,32
2026-01-05 11:21:37,0,0,3515,81559,119.92,32
2026-01-05 11:21:47,0,0,3515,81559,117.84,32
2026-01-05 11:21:57,0,0,3515,81559,119.84,34
2026-01-05 11:22:07,0,0,3515,81559,119.73,32
2026-01-05 11:22:17,0,0,3515,81559,118.39,32
2026-01-05 11:22:27,0,0,3515,81559,164.45,32
2026-01-05 11:22:37,0,0,3515,81559,118.49,32
2026-01-05 11:22:47,0,0,3515,81559,119.77,32
2026-01-05 11:22:57,0,0,3515,81559,165.78,32
2026-01-05 11:23:07,0,0,3515,81559,119.79,32
2026-01-05 11:23:17,0,0,3515,81559,118.36,32
2026-01-05 11:23:27,0,0,3515,81559,164.03,32
2026-01-05 11:23:37,0,0,3515,81559,119.96,32
2026-01-05 11:23:47,0,0,3515,81559,119.00,32
2026-01-05 11:23:57,0,0,3515,81559,164.95,32
2026-01-05 11:24:07,0,0,3515,81559,119.90,32
2026-01-05 11:24:17,0,0,3515,81559,118.53,32
2026-01-05 11:24:27,0,0,3515,81559,164.19,32
2026-01-05 11:24:37,0,0,3515,81559,119.88,32
2026-01-05 11:24:47,0,0,3515,81559,119.20,32
2026-01-05 11:24:57,0,0,3515,81559,119.05,32
2026-01-05 11:25:07,0,0,3515,81559,119.12,32
